"shop_id","domain_url","domain_registration_date","is_young_domain","contact_email","logo_url","legitimate"
"440","https://www.senukai.lt","1997-11-20 00:00:00","0","0","1","1"
"441","https://www.bath-sale.com","2022-11-03 03:48:00","1","0","1","0"
"442","https://www.escentual.com","2002-03-27 12:32:00","0","2","1","1"
"443","https://www.edperm.com","2023-03-17 10:59:00","1","0","1","0"
"444","https://store.acer.com/index.htm","1994-09-07 04:00:00","0","0","1","1"
"445","https://www.gunsambino.com","2023-02-17 11:04:00","1","2","1","0"
"446","https://www.cleansale24.com","2020-06-04 08:08:00","0","2","1","1"
"447","https://www.tennis-total.com","2023-06-14 06:36:00","1","0","0","0"
"448","https://www.makenewoutdoor.com","2023-04-11 00:00:00","1","0","1","0"
"449","https://enerimonsters.it","2019-10-31 19:58:00","0","2","1","1"
"450","https://www.america-today.com/nl-n","1997-03-11 05:00:00","0","2","1","1"
"451","https://www.swimcouturex.com","2023-06-07 00:00:00","1","0","1","0"
"452","https://e-marilyn.eu","","2","3","1","1"
"453","https://lovebug.ie","2020-06-11 00:00:00","0","2","0","1"
"454","https://www.hydrogearworld.com","2023-05-24 00:00:00","1","0","0","0"
"455","https://trinitylivestockfarm.co.za","2023-06-08 00:00:00","1","2","0","0"
"456","https://buypills.online","2022-11-13 08:27:00","1","0","1","0"
"457","https://www.fertigmontiert.com","2023-05-13 07:34:00","1","0","1","0"
"458","https://nezliving.com","2019-03-10 19:29:00","0","2","1","1"
"459","https://www.vogueonlinestore.com","2023-08-17 08:43:00","1","0","1","0"
"460","https://www.marketusgear.com","2023-03-29 03:32:00","1","0","1","0"
"461","https://www.inoqd.com","2023-06-28 09:24:00","1","3","0","0"
"462","https://floh.com","2001-11-17 00:39:00","0","2","1","1"
"463","https://www.lampsorlights.com","2023-06-27 06:24:00","1","0","1","0"
"464","https://www.empinio24.de","","2","3","1","1"
"465","https://www.lalingeriedesrondes.com","2008-03-07 09:45:00","0","0","1","1"
"466","https://faitsdarmes.com/en","2013-05-16 11:32:00","0","2","1","1"
"467","https://browin.com","2013-09-21 18:04:00","0","3","1","1"
"468","https://highlandpharms.com","2015-01-09 20:45:00","0","0","1","1"
"469","https://turbinegeneratorengines.co.za","2023-05-16 00:00:00","1","2","1","0"
"470","https://drogenbestellenshop.com","2023-06-15 00:40:00","1","1","1","0"
"471","https://www.makerist.com","2013-05-21 15:57:00","0","0","1","1"
"472","https://www.space-tennis.com","2023-06-14 06:36:00","1","0","0","0"
"473","https://www.motorcyclecastlex.com","2023-07-21 06:21:00","1","0","1","0"
"474","http://www.aloevera.lt","2014-12-09 00:00:00","0","2","1","1"
"475","https://www.idealo.co.uk","2000-07-02 00:00:00","0","0","1","1"
"476","https://www.new-walls.com","2016-06-13 16:20:00","0","2","1","1"
"477","https://www.ambushcheap.com","2023-07-21 00:00:00","1","0","1","0"
"478","https://www.westminsterflowersandgifts.com","2004-06-18 11:42:00","0","1","1","1"
"479","https://kusemo.com","2023-04-03 00:00:00","1","2","1","0"
"480","https://www.fieldstyleus.com","2023-07-24 00:00:00","1","0","1","0"
"481","https://www.malluscosmetics.com","2023-05-11 07:07:00","1","0","1","0"
"482","https://movera.lt","2018-06-26 00:00:00","0","2","1","1"
"483","https://oliver.lt","2018-05-08 00:00:00","0","2","1","1"
"484","https://www.durablelady.com","2023-05-15 02:56:00","1","0","1","0"
"485","https://optsummerfinery.com","2023-05-15 07:03:00","1","0","0","0"
"486","https://www.kabum.com.br","","0","0","1","1"
"487","https://www.leisure-bagssales.com","2023-06-03 06:35:00","1","0","0","0"
"488","https://808sian.com","2020-09-16 08:43:00","0","2","1","1"
"489","https://www.dofashionha.com","2023-06-08 00:00:00","1","0","1","0"
"490","https://www.kids-premium.com","2023-06-29 08:09:00","1","0","1","0"
"491","https://verkauf-scooter.com","2023-07-17 10:00:00","1","2","0","0"
"492","https://degartenland.com","2023-03-25 16:58:00","1","0","0","0"
"493","https://magyarviagra.com","2022-02-08 08:46:00","0","0","1","0"
"494","https://www.suitsuit.com","2009-04-15 18:31:00","0","2","1","1"
"495","https://www.footwear-new.com","2023-04-21 00:00:00","1","0","0","0"
"496","https://delozastore.de","","2","1","1","0"
"497","https://www.shopladybag.com","2023-07-21 02:16:00","1","0","1","0"
"498","https://mioki.lt","2017-08-02 00:00:00","0","2","1","1"
"499","https://brookseu.vip","2023-07-30 00:00:00","1","3","0","0"
"500","https://generalautospares.com","2023-03-23 15:12:00","1","2","1","0"
"501","https://evolvebham.com","2014-09-11 00:04:00","0","2","1","1"
"502","https://hollywoodstyle.cz","2011-01-28 14:19:00","0","2","1","1"
"503","https://www.cozyhometools.com","2023-07-07 00:00:00","1","0","1","0"
"504","https://www.besteonlineapotheke.com","2019-10-12 14:06:00","0","3","0","0"
"505","https://edfarm.it","2019-04-24 19:35:00","0","0","1","0"
"506","https://www.existwedding.com","2023-08-16 01:37:00","1","0","1","0"
"507","https://www.handytoolpro.com","2023-07-13 06:36:00","1","0","1","0"
"508","https://www.1rx-pharmacy.com","2015-02-06 11:16:00","0","0","1","0"
"509","https://www.masaltos.com/es","2005-01-26 10:30:00","0","2","1","1"
"510","https://coco-kick.cc","2022-11-19 04:01:00","1","0","1","0"
"511","https://www.loveladiesaccessories.com","2023-03-21 00:00:00","1","0","0","0"
"512","https://gbhxe.site","2023-07-27 00:00:00","1","2","0","0"
"513","https://www.siteusefultool.com","2023-07-20 06:04:00","1","0","0","0"
"514","https://surfbuddiesnew.com","2023-05-18 07:16:00","1","0","1","0"
"515","https://www.badgepoint.com/de","1999-08-06 18:48:00","0","2","1","1"
"516","https://www.brandtoiletries.com","2023-06-16 07:40:00","1","0","1","0"
"517","https://www.linens-chic.com","2023-05-17 02:29:00","1","0","0","0"
"518","https://www.bunzlaucastle.com","2007-11-14 12:23:00","0","2","1","1"
"519","https://www.outdoorline.sk/en","2012-05-30 00:00:00","0","2","1","1"
"520","https://www.livingandcompany.com/en","2013-11-12 18:10:00","0","0","1","1"
"521","https://www.omniteksas.lt/lt","2021-08-27 00:00:00","0","2","1","1"
"522","https://www.analytics-shop.com","2010-07-19 14:30:00","0","2","1","1"
"523","https://www.fallers.ie","2000-05-30 00:00:00","0","2","1","1"
"524","https://www.lahve-a-sklenice.cz","2012-02-22 20:07:00","0","0","1","1"
"525","https://www.showroomprive.pt","","0","0","1","1"
"526","https://hobbyshop.lt","2007-02-14 00:00:00","0","3","1","1"
"527","https://www.deverkauffahrrad.com","2023-05-16 11:25:00","1","0","0","0"
"528","https://www.ridestore.com","2005-08-03 18:21:00","0","2","1","1"
"529","https://www.petstop.ie","1997-12-16 00:00:00","0","2","1","1"
"530","https://www.lovatieses.lt/lt","2013-11-21 00:00:00","0","2","1","1"
"531","https://www.cutshopcentral.com","2023-05-19 05:48:00","1","0","1","0"
"532","https://www.everyswimsuit.com","2023-05-15 07:16:00","1","0","1","0"
"533","https://www.artexcellene.com","2022-10-17 09:49:00","1","3","0","0"
"534","https://www.cdo-forum-germany.de","","2","3","1","0"
"535","https://dopplerschirme.com/de","2001-01-02 14:38:00","0","0","1","1"
"536","https://www.stylishsirenshop.com","2023-05-22 09:04:00","1","0","1","0"
"537","https://www.foodixs.com","2023-05-26 07:01:00","1","0","1","0"
"538","https://www.knivesolamic.com","2023-03-21 00:00:00","1","0","0","0"
"539","https://fearlessgreatpyrenees.com","2022-10-27 08:07:00","1","2","1","0"
"540","https://www.usepicsurfing.com","2023-05-15 06:16:00","1","0","1","0"
"541","https://lingrid.lt","2021-11-30 00:00:00","0","2","1","1"
"542","https://www.juta.lt","2000-06-07 00:00:00","0","2","1","1"
"543","https://www.barrypackaging.com","2001-02-20 17:16:00","0","2","1","1"
"544","https://www.sterilamo.com","2023-05-27 11:23:00","1","1","1","1"
"545","https://cleaned4you.com","2009-01-25 20:06:00","0","0","1","1"
"546","https://www.field-baseball.com","2023-07-25 00:00:00","1","0","1","0"
"547","https://www.ihrearztonline.com","2021-02-10 14:13:00","0","0","1","0"
"548","https://www.toolisspro.com","2023-07-18 02:27:00","1","0","1","0"
"549","https://losdetallesdetuboda.com","2013-06-13 12:20:00","0","2","1","1"
"550","https://www.coccinellefashion.com","2010-06-04 15:30:00","0","2","1","1"
"551","https://yourselfapparel.com/en","2010-05-15 00:46:00","0","1","1","1"
"552","https://www.avenolife.pl","2014-05-12 23:25:00","0","2","1","1"
"553","https://hobbycutlery.com","2023-05-06 00:00:00","1","0","1","0"
"554","https://fafrinog.pt","","2","2","1","1"
"555","https://max-steroids.com","2022-09-05 19:22:00","1","0","1","0"
"556","https://www.fivland.com","2023-06-02 00:00:00","1","1","1","0"
"557","https://www.masterfisch.eu/en","","2","3","1","1"
"558","https://www.marliesdekkers.com","2003-04-11 18:15:00","0","0","1","1"
"559","https://www.carrerajeans.com","2000-01-13 00:00:00","0","2","1","1"
"560","https://www.officechair-4u.com","2011-05-06 16:25:00","0","2","1","1"
"561","https://www.laptop-akkus.eu","","2","1","1","0"
"562","https://www.gifthobby.com","2023-07-27 08:20:00","1","0","0","0"
"563","https://www.rabbettesfurniture.ie","2016-03-16 00:00:00","0","1","1","1"
"564","https://www.fishingoptimal.com","2023-07-19 00:00:00","1","0","1","0"
"565","https://www.chicloverplusize.com","2023-06-19 06:35:00","1","0","1","0"
"566","https://e-zoo.lt","2020-12-22 00:00:00","0","2","1","1"
"567","https://royal-present.com","2012-06-13 15:07:00","0","1","1","1"
"568","https://gearfreak.se","2021-02-03 00:00:00","0","1","1","1"
"569","https://euronics.ie","2006-08-28 00:00:00","0","2","1","1"
"570","https://www.arredatutto.com","2011-04-11 00:00:00","0","2","1","1"
"571","https://studioriviera.de","","2","2","1","1"
"572","https://www.sportstorepro.com","2023-07-19 06:59:00","1","0","1","0"
"573","https://www.hotsalethebike.com","2023-07-20 00:00:00","1","0","1","0"
"574","https://meryancor.com/en","2004-02-05 10:52:00","0","2","1","1"
"575","https://www.underweardistrict.nl/en","2021-02-03 00:00:00","0","3","1","1"
"576","https://vogueformal.com","2023-05-06 09:27:00","1","0","1","0"
"577","https://tinystories.nl","2017-04-08 00:00:00","0","2","1","1"
"578","https://equizoneonline.com","2015-12-02 17:08:00","0","2","1","1"
"579","https://www.bilbishop.com","2023-06-23 05:33:00","1","0","0","0"
"580","https://www.buychildus.com","2023-05-11 00:00:00","1","0","1","0"
"581","https://www.axiogenesis.com","2000-06-12 21:34:00","0","0","1","0"
"582","https://www.bseoyol.shop","2023-03-16 08:05:00","1","0","0","0"
"583","https://visio-official.com","2021-09-21 11:18:00","0","2","1","1"
"584","https://www.bikeforword.com","2023-06-05 00:00:00","1","0","1","0"
"585","https://www.itemdohome.com","2023-05-29 00:00:00","1","0","1","0"
"586","https://www.cutrin.lt/lt","2019-10-01 00:00:00","0","0","1","1"
"587","https://www.filmmakaz.shop","","2","3","1","1"
"588","https://www.esprit.co.uk","2006-09-05 00:00:00","0","2","1","1"
"589","https://www.qvc.com","1994-11-16 05:00:00","0","2","1","1"
"590","https://www.fuerstenberg-porzellan.com","1998-01-30 05:00:00","0","2","1","1"
"591","https://www.goodsmsvogue.com","2023-03-24 11:55:00","1","0","0","0"
"592","https://www.intenseoutside.com","2023-05-08 00:00:00","1","0","0","0"
"593","https://www.fahrradpumpende.com","2023-05-08 08:33:00","1","0","1","0"
"594","https://www.hockeybetter.com","2023-07-21 06:01:00","1","0","1","0"
"595","https://www.shutterfly.com","1999-07-07 21:01:00","0","0","1","1"
"596","https://www.littledreamersshop.com","2023-06-16 07:47:00","1","0","1","0"
"597","https://www.freshlabels.com","2006-11-09 02:52:00","0","2","1","1"
"598","https://shoeathletics.com","2023-05-12 06:18:00","1","0","0","0"
"599","https://usplaythings.com","2023-05-09 02:48:00","1","0","1","0"
"600","https://sandsationalsparkle.com","2009-03-31 17:52:00","0","2","1","1"
"601","https://www.runfitfrenzy.com","2023-07-24 02:51:00","1","0","0","0"
"602","https://vinaigerprosuppliers.com","2023-03-14 00:00:00","1","2","1","0"
"603","https://boisvignon.com","2023-06-21 13:16:00","1","2","1","0"
"604","https://www.elektroklelimp.com","2022-10-19 02:18:00","1","0","1","0"
"605","https://cingomma.com","2011-02-01 09:34:00","0","2","0","1"
"606","https://www.fragrancedirect.co.uk","1999-05-26 00:00:00","0","1","1","1"
"607","https://www.battingzonedirect.com","2023-07-19 00:00:00","1","0","0","0"
"608","https://www.boots.com","1995-06-06 04:00:00","0","1","1","1"
"609","https://www.guidomaggi.com","2012-02-13 00:00:00","0","3","1","1"
"610","https://blissoma.com","2012-12-21 00:18:00","0","2","1","1"
"611","https://360commoditysolutions.com","2022-10-31 17:47:00","1","2","1","0"
"612","https://www.bathroomkitshop.com","2023-08-03 03:02:00","1","0","1","0"
"613","https://gamecardshop.com","2001-06-09 20:16:00","0","2","1","1"
"614","https://avfx.eu","","2","3","1","1"
"615","https://www.buymasonrytool.com","2023-07-10 03:34:00","1","0","1","0"
"616","https://www.babythrust.com","2022-10-19 02:07:00","1","0","1","0"
"617","https://www.nicestylish.com","2023-07-06 00:00:00","1","0","1","0"
"618","https://www.evertonspa.it","2000-12-22 00:00:00","0","2","1","1"
"619","https://shieldapparels.com","2016-02-14 00:00:00","0","2","1","1"
"620","https://www.originalmuranoglass.com","2013-12-04 09:45:00","0","2","1","1"
"621","https://fussmatten-welt.de","","2","2","1","1"
"622","https://levitraeurope.com","2015-08-14 11:34:00","0","0","0","0"
"623","https://www.adi-trade.com","2022-10-28 14:31:00","1","2","1","0"
"624","https://www.dcskaterschuhe.de","","2","0","0","0"
"625","https://www.partyverhuurzuidplas.nl","2010-01-07 00:00:00","0","2","1","1"
"626","https://www.mountainexperience.it/it","2007-01-22 00:00:00","0","2","1","1"
"627","https://www.hvsolpkemieste.de","","2","0","1","0"
"628","https://www.guitarssales.com","2023-05-04 03:33:00","1","0","1","0"
"629","https://www.feelgoodcontacts.ie","2015-03-06 00:00:00","0","2","1","1"
"630","https://developingplaza.com","2021-03-29 10:54:00","0","1","1","0"
"631","https://bagenjoy.com","2023-05-06 00:00:00","1","0","1","0"
"632","https://www.freezedriedandco.com","2018-06-28 12:12:00","0","3","1","1"
"633","https://www.tradera.com","1999-02-20 05:00:00","0","2","1","1"
"634","https://www.swimsunseekeroff.com","2023-05-20 05:51:00","1","0","0","0"
"635","https://www.apparelusmen.com","2023-06-30 10:34:00","1","0","1","0"
"636","https://www.karpfenrutengeschaft.com","2023-05-19 09:58:00","1","0","1","0"
"637","https://knirps.com","1999-07-05 17:13:00","0","0","1","1"
"638","https://www.eibabo.com/e","2016-06-14 14:45:00","0","0","1","1"
"639","https://transactcontainers.co.za","2020-08-13 00:00:00","0","2","1","0"
"640","https://www.cbtwohousehold.com","2023-06-12 02:00:00","1","0","1","0"
"641","https://www.beaubags.com","2009-07-01 19:35:00","0","2","1","1"
"642","https://www.kamagra-shqip.com","2023-02-26 04:24:00","1","0","1","0"
"643","https://www.winkelstraat.nl","1997-09-23 00:00:00","0","0","1","1"
"644","https://physiosupplies.ie","2020-09-11 00:00:00","0","2","1","1"
"645","https://www.comunelloshop.it","2013-06-19 15:33:00","0","2","1","1"
"646","https://au-meds.com","2020-10-28 15:34:00","0","0","1","0"
"647","https://flammkuchen24.shop","","0","3","1","1"
"648","https://www.harrycorry.com","1999-08-17 11:47:00","0","2","1","1"
"649","https://www.aprmsshop.com","2023-06-23 05:31:00","1","0","0","0"
"650","https://www.mpereur.com","2015-10-01 09:38:00","0","0","1","1"
"651","https://www.fashionflairr.com","2023-05-17 03:19:00","1","0","1","0"
"652","https://nolofashion.com","2012-01-11 14:48:00","0","1","1","1"
"653","https://www.ornamentli.com","2023-06-01 03:20:00","1","0","0","0"
"654","https://www.impellerde.com","2023-04-21 01:40:00","1","0","1","0"
"655","https://www.boden.co.uk","1997-08-05 00:00:00","0","0","1","1"
"656","https://pillen-apotheek.com","2023-07-17 18:44:00","1","0","1","0"
"657","https://dumtakis.lt","2012-06-18 00:00:00","0","1","1","1"
"658","https://www.lightonsal.com","2023-06-29 02:00:00","1","0","0","0"
"659","https://computeroutlet.it","2006-02-07 00:00:00","0","2","1","1"
"660","https://www.forsalemusic.com","2023-05-11 00:00:00","1","0","1","0"
"661","https://eu.directactiongear.com","2013-10-21 00:39:00","0","3","1","1"
"662","https://www.belle-tool.com","2023-07-18 00:00:00","1","0","0","0"
"663","https://www.sportusproducts.com","2023-04-14 03:39:00","1","0","1","0"
"664","https://www.suppastore.com","2012-05-18 10:03:00","0","0","1","1"
"665","https://www.lolitamoda.pt","","0","2","1","1"
"666","https://www.kalango.com","2004-05-30 18:21:00","0","0","1","1"
"667","https://novafon.com/e","2002-06-17 18:12:00","0","0","1","1"
"668","https://www.fledbag.com","2016-10-06 22:08:00","0","2","1","1"
"669","https://www.siteustrendy.com","2023-07-24 07:16:00","1","0","1","0"
"670","https://www.juicydesigner.com","2023-02-11 03:08:00","1","0","1","0"
"671","https://www.lasporitiva.com","2023-06-12 07:10:00","1","3","1","0"
"672","https://www.sportyartsbv.com","2021-07-18 00:00:00","0","2","1","0"
"673","https://www.magee1866.com/Mobile","2012-01-27 12:32:00","0","3","1","1"
"674","https://sveameks.lt","2022-10-11 00:00:00","1","0","1","1"
"675","https://www.thetoyshop.com","1996-08-08 04:00:00","0","0","1","1"
"676","https://eustore.ifixit.com","2001-02-14 13:14:00","0","3","1","1"
"677","https://www.addsk.com","2014-10-15 10:02:00","0","0","1","1"
"678","https://www.fahrradersde.com","2023-05-13 03:20:00","1","0","1","0"
"679","https://www.civicgreat.club","2023-01-14 00:00:00","1","3","0","0"
"680","https://www.bicycle-clearance.com","2023-04-19 00:00:00","1","0","1","0"
"681","https://www.saleladyfad.com","2023-05-15 08:50:00","1","0","1","0"
"682","https://www.louiscopeland.com","1998-06-18 00:00:00","0","3","1","1"
"683","https://www.homecjzsh.com","2023-02-09 08:58:00","1","0","0","0"
"684","https://www.europeangeneric.com","2015-11-17 14:09:00","0","0","1","0"
"685","https://www.canadian-cheaprx.com","2020-06-01 17:00:00","0","0","0","0"
"686","https://www.gearpedalup.com","2023-06-19 06:47:00","1","0","1","0"
"687","https://solingen24.com","2014-02-17 08:45:00","0","2","1","1"
"688","https://biomed.lt/lt","2014-02-23 00:00:00","0","2","1","1"
"689","https://www.lasportivaonl.cc","2023-06-25 06:32:00","1","3","0","0"
"690","https://www.fashionusregion.com","2023-07-06 00:00:00","1","0","1","0"
"691","https://www.toolproselling.com","2023-06-30 09:32:00","1","0","0","0"
"692","https://revolutionaryfireams.com","2022-03-23 12:44:00","0","2","1","0"
"693","https://kilkennydesign.com","1999-03-10 05:00:00","0","3","1","1"
"694","https://a1apotheke.com","2018-12-04 11:46:00","0","0","1","0"
"695","https://www.gartenrabatt.com","2022-10-15 08:10:00","1","0","1","0"
"696","https://www.btfmin.shop","2022-10-03 10:54:00","1","2","0","0"
"697","https://www.anhangershop24.com","2023-01-17 17:54:00","1","2","1","0"
"698","https://www.limitedwomen.com","2023-03-17 00:00:00","1","0","0","0"
"699","https://eventaquatics.com","2023-05-08 00:00:00","1","0","1","0"
"700","https://goodpricedrugs.com","2021-07-22 09:15:00","0","0","1","0"
"701","https://goodlook.shop","2018-08-11 09:21:00","0","3","1","0"
"702","https://alena-home.cz","","0","2","1","1"
"703","https://famozdealz.de","","2","0","1","0"
"704","https://www.discountbloc.ru","2023-06-14 05:34:00","1","3","0","0"
"705","https://magicoa.co","2023-04-15 00:00:00","1","2","1","0"
"706","https://www.vaterschaftstest24.de","","2","0","1","1"
"707","https://essentiellamp.com","2023-05-05 00:00:00","1","0","1","0"
"708","https://lt.sportsdirect.com","1996-02-11 05:00:00","0","0","1","1"
"709","https://ikonisch.pt","","2","2","1","1"
"710","https://www.cherieboutique.it","2019-05-17 18:17:00","0","1","1","1"
"711","https://www.heals.com","2000-01-11 13:30:00","0","3","1","1"
"712","https://www.groundiesshop.at","","2","0","1","0"
"713","https://www.creoven.eu","","2","3","1","1"
"714","https://www.tartaruguita.pt","","2","2","1","1"
"715","https://www.cowboystiefel-shop.com","2005-12-06 14:35:00","0","2","1","1"
"716","https://www.brandnewinfad.com","2023-04-07 00:00:00","1","0","1","0"
"717","https://www.merchandisingplaza.com.au","","2","3","1","1"
"718","https://globaltechindustries.co.za","2023-06-06 00:00:00","1","2","0","0"
"719","https://amybella.online","2023-03-15 18:51:00","1","2","0","0"
"720","http://medicineronline.net","2017-03-24 09:58:00","0","0","0","0"
"721","https://lekaren-slovenska247.com","2022-06-27 15:51:00","1","0","1","0"
"722","https://tradeimportcoltd.com","2023-02-08 05:56:00","1","2","1","0"
"723","https://elitwelpen.de","","2","3","1","0"
"724","https://steadfastspl.com","2015-12-17 12:49:00","0","2","1","1"
"725","https://www.lecuine.com","2010-10-18 10:30:00","0","0","1","1"
"726","https://www.clothingqiu.com","2023-06-05 00:00:00","1","0","0","0"
"727","https://www.bikingears.com","2023-06-08 00:00:00","1","0","1","0"
"728","https://www.did.ie","2001-04-03 00:00:00","0","2","1","1"
"729","https://www.bikeworld.ie","1998-03-12 00:00:00","0","0","1","1"
"730","https://www.michidamato.com","2016-04-14 08:06:00","0","2","1","1"
"731","https://candlemania.ie","2010-10-12 00:00:00","0","2","1","1"
"732","https://store.inoutcooking.com/pt","2014-01-29 14:08:00","0","1","1","1"
"733","https://www.fashion-boots.com","2002-11-11 19:16:00","0","2","1","1"
"734","https://ltvaikas.lt/lt","2009-12-02 00:00:00","0","2","1","1"
"735","https://www.fanwish.cn","2016-09-22 11:50:00","0","0","1","0"
"736","https://www.enzorepublika.cz","","0","2","1","1"
"737","https://petrolindustries.com","2001-11-27 13:39:00","0","2","1","1"
"738","https://www.hotelchocolat.com/u","2002-07-26 15:21:00","0","2","1","1"
"739","https://www.ss-tradingcoltd.com","2022-10-12 04:44:00","1","1","0","0"
"740","https://www.bhphotovideo.com","1996-05-14 04:00:00","0","0","1","1"
"741","https://www.asci-ipy.de","","2","3","1","0"
"742","https://www.toastgrill.de","","2","0","1","0"
"743","https://www.lasportivaeu.top","2023-05-13 00:00:00","1","3","0","0"
"744","https://www.chicballus.com","2023-05-09 01:57:00","1","0","1","0"
"745","https://www.justneedtool.com","2023-07-25 07:47:00","1","0","1","0"
"746","https://www.bakewarebrand.com","2023-03-07 09:25:00","1","0","0","0"
"747","https://www.borner.pt","","2","2","1","1"
"748","https://www.fiyo.dk","2017-03-11 00:00:00","0","2","1","1"
"749","https://www.kamagra-online-bestellen.com","2023-01-28 22:21:00","1","0","0","0"
"750","https://rebateshoesnew.com","2023-05-05 03:00:00","1","0","0","0"
"751","https://www.scharlau.com/gb","1998-01-12 05:00:00","0","2","1","1"
"752","https://wunderlich-adventure.de","","2","3","0","1"
"753","https://brottdog.com/en","2011-09-06 06:50:00","0","2","1","1"
"754","https://www.gerikatilai.lt","2019-08-20 00:00:00","0","2","1","1"
"755","https://www.debenhams.com","1997-11-13 05:00:00","0","0","1","1"
"756","https://ielm.us","2018-11-29 10:12:00","0","2","1","1"
"757","https://bmpharmacyofficial.com","2016-06-06 22:23:00","0","0","1","0"
"758","https://ortopediaemcasa.pt","","0","2","1","1"
"759","https://www.zusengus.nl","2009-10-25 00:00:00","0","2","0","1"
"760","https://www.abusfahrrad.com","2023-04-06 00:00:00","1","0","1","0"
"761","https://overtheworldmdseller.com","2019-11-28 14:22:00","0","0","0","0"
"762","https://www.wearegarcia.com","2017-11-15 10:19:00","0","2","1","1"
"763","https://www.farmspain.com","2020-11-29 04:03:00","0","0","1","0"
"764","https://www.allparts.com","1996-10-30 05:00:00","0","2","1","1"
"765","https://www.habbel-haustechnik.de","","2","3","0","0"
"766","https://www.designcabinet.biz","2009-04-21 17:30:00","0","2","1","1"
"767","https://www.fitness-order.com","2023-07-29 08:27:00","1","0","0","0"
"768","https://www.gahtoypro.com","2023-05-26 00:00:00","1","0","0","0"
"769","https://www.aqua-nobilis.com/en","2017-04-28 14:12:00","0","2","1","1"
"770","https://www.newtoolsregion.com","2023-07-18 00:00:00","1","0","0","0"
"771","https://jmcorals.com","2020-02-05 12:31:00","0","2","1","1"
"772","https://music-like.com","2023-05-16 02:59:00","1","0","0","0"
"773","https://www.michaelmurphy.ie","2000-04-11 00:00:00","0","2","1","1"
"774","https://www.abestunderwear.com","2023-05-29 00:00:00","1","0","0","0"
"775","https://www.thecope.ie","2002-01-04 00:00:00","0","2","1","1"
"776","https://logifreightshipping.com","2023-02-10 06:08:00","1","2","1","0"
"777","https://www.loveapparelus.com","2023-03-30 03:15:00","1","0","1","0"
"778","https://paulogenerators.co.za","2022-09-17 00:00:00","1","2","1","0"
"779","https://zoey-denmark.com","2017-06-19 11:25:00","0","3","1","1"
"780","https://www.gsmsignalizacija.lt","2016-08-01 00:00:00","0","0","1","1"
"781","https://www.cosplayschuhede.com","2023-06-21 05:49:00","1","0","1","0"
"782","https://aquaglowdecor.hr","2023-05-25 22:00:00","1","3","1","1"
"783","https://uk.trotec.com","2000-03-02 00:45:00","0","3","1","1"
"784","https://www.ekokolekcija.lt","2012-01-19 00:00:00","0","2","1","1"
"785","https://svelitus.lt","2018-08-10 00:00:00","0","0","1","1"
"786","https://dmours.com","2023-07-25 15:13:00","1","3","0","0"
"787","https://clarumled.com","2014-01-08 14:07:00","0","2","0","1"
"788","https://www.on-vacation.club","2016-06-12 16:19:00","0","2","1","1"
"789","https://nespresso.lt/lt","2000-05-04 00:00:00","0","0","1","1"
"790","https://www.sidabras925.lt/lt","2010-06-18 00:00:00","0","2","0","1"
"791","https://saintbasics.com","2008-10-06 07:31:00","0","2","1","1"
"792","https://www.findsportsus.com","2023-05-08 00:00:00","1","0","0","0"
"793","https://balticseeds.lt","2005-11-10 00:00:00","0","2","1","1"
"794","https://gustavconcept.com","2017-05-15 01:19:00","0","2","1","1"
"795","https://www.loveoutdooritem.com","2023-04-08 06:40:00","1","0","0","0"
"796","https://futegi.com","2023-05-12 14:45:00","1","2","0","0"
"797","https://manakas.com","2000-07-06 13:33:00","0","2","1","1"
"798","https://www.fashionablenew.com","2023-04-03 00:00:00","1","0","1","0"
"799","https://www.knife-limit.com","2023-04-13 05:53:00","1","0","1","0"
"800","https://www.edforit.com","2023-03-22 09:44:00","1","0","1","0"
"801","https://turbrand.com","2018-09-18 00:00:00","0","2","1","1"
"802","https://www.nicegolfshop.com","2023-08-12 01:59:00","1","0","1","0"
"803","https://www.knivesesee.com","2023-03-21 00:00:00","1","0","0","0"
"804","https://www.gktrlshop.com","2023-06-23 05:43:00","1","0","0","0"
"805","https://www.internet-homeandgarden.com","2018-10-10 07:31:00","0","3","1","1"
"806","https://trustedallovertheworld.com","2017-03-15 21:25:00","0","0","1","0"
"807","https://www.fanaticgeneralstore.com","2023-03-28 01:28:00","1","0","1","0"
"808","https://www.pullupcase.com/e","2010-02-08 17:27:00","0","0","1","1"
"809","https://www.basetoollimit.com","2023-06-06 00:00:00","1","0","1","0"
"810","https://www.samsonite.lt/lt","2000-01-27 00:00:00","0","2","1","1"
"811","https://www.usridingapparel.com","2023-07-26 03:37:00","1","0","1","0"
"812","https://www.derodeloper.com","2004-11-30 13:27:00","0","2","1","1"
"813","https://www.enjoyladyfad.com","2023-05-15 08:50:00","1","0","1","0"
"814","https://www.brautkleiderrabatt.com","2023-06-03 06:05:00","1","0","1","0"
"815","https://sportymenswear.com","2023-05-15 06:55:00","1","0","1","0"
"816","https://www.ownervogue.com","2023-07-06 06:43:00","1","0","1","0"
"817","https://www.moebel-glanz.de","","2","2","1","1"
"818","https://www.internet-sportandcasuals.com","2011-10-31 13:44:00","0","3","1","1"
"819","https://www.hochbeeteonlinestore.com","2023-05-03 08:09:00","1","0","0","0"
"820","https://www.besthomeyes.com","2023-06-25 04:05:00","1","0","1","0"
